stop_id,stop_long,stop_lat,stop_name
4501,26.033192,44.418272,PARCUL DRUMUL TABEREI
1126,26.02473,44.416413,RAUL DOAMNEI
739,26.041219,44.423199,DRUMUL TABEREI 34
740,26.033721,44.422416,PIATA DRUMUL TABEREI
741,26.02946,44.422749,POIANA MUNTELUI
742,26.024533,44.423415,ROMANCIERILOR
157,26.019912,44.420509,PIATA VALEA IALOMITEI
1800,26.020356,44.417039,POSTA
4245,,,VALEA ARGESULUI
4246,,,VALEA DOFTANEI
4247,,,PARCUL CONSTANTIN BRANCUSI
4241,,,CARTIER CONSTANTIN BRANCUSI
4455,25.985572,44.417652,CARTIER CONSTANTIN BRANCUSI
2563,26.091121,44.4084,STEFAN HEPITES
2558,26.08602,44.414078,SPATARUL PREDA
1085,26.077345,44.415179,SOSEAUA PROGRESULUI
4461,26.069494,44.416802,PARCUL SEBASTIAN
1125,26.02793,44.417928,LICEUL EUGEN LOVINESCU
3995,,,COMPLEX COMERCIAL APUSULUI
3503,26.020018,44.443264,BD.UVERTURII
234,26.025868,44.440263,DEZROBIRII
236,26.034219,44.436478,PASAJ LUJERULUI
2569,26.03887,44.446581,POD CIUREL
